#Wvlngth	Flux
1234.6670365	18.5148197121
1234.7123616	18.5128133767
1234.7576884	18.5107686788
1234.8030168	18.5086853838
1234.8483469	18.5065632572
1234.8936787	18.5044020641
1234.9390121	18.5022015698
1234.9843472	18.4999615395
1235.0296840	18.4976817384
1235.0750224	18.4953619315
1235.1203625	18.4930018839
1235.1657043	18.4906013605
1235.2110477	18.4881601262
1235.2563928	18.4856779461
1235.3017396	18.4831545848
1235.3470880	18.4805898072
1235.3924380	18.477983378
1235.4377898	18.4753350618
1235.4831432	18.4726446234
1235.5284983	18.4699118272
1235.5738550	18.4671364378
1235.6192134	18.4643182196
1235.6645735	18.4614569372
1235.7099352	18.4585523548
1235.7552986	18.4556042367
1235.8006637	18.4526123473
1235.8460304	18.4495764508
1235.8913988	18.4464963113
1235.9367689	18.4433716928
1235.9821406	18.4402023596
1236.0275140	18.4369880756
1236.0728891	18.4337286047
1236.1182658	18.4304237109
1236.1636442	18.427073158
1236.2090243	18.4236767099
1236.2544060	18.4202341302
1236.2997894	18.4167451826
1236.3451744	18.413209631
1236.3905612	18.4096272387
1236.4359495	18.4059977694
1236.4813396	18.4023209866
1236.5267313	18.3985966537
1236.5721247	18.3948245341
1236.6175198	18.3910043912
1236.6629165	18.3871359882
1236.7083149	18.3832190884
1236.7537149	18.3792534549
1236.7991166	18.375238851
1236.8445200	18.3711750396
1236.8899251	18.3670617839
1236.9353318	18.3628988468
1236.9807402	18.3586859912
1237.0261502	18.3544229801
1237.0715620	18.3501095761
1237.1169753	18.3457455422
1237.1623904	18.3413306411
1237.2078071	18.3368646353
1237.2532255	18.3323472876
1237.2986456	18.3277783605
1237.3440673	18.3231576165
1237.3894907	18.3184848182
1237.4349157	18.3137597278
1237.4803425	18.3089821078
1237.5257709	18.3041517205
1237.5712009	18.2992683281
1237.6166327	18.2943316929
1237.6620661	18.289341577
1237.7075011	18.2842977425
1237.7529379	18.2791999514
1237.7983763	18.2740479659
1237.8438163	18.2688415478
1237.8892581	18.263580459
1237.9347015	18.2582644613
1237.9801465	18.2528933167
1238.0255933	18.2474667867
1238.0710417	18.2419846332
1238.1164918	18.2364466177
1238.1619435	18.2308525018
1238.2073969	18.2252020471
1238.2528520	18.2194950151
1238.2983088	18.2137311672
1238.3437672	18.2079102647
1238.3892273	18.202032069
1238.4346891	18.1960963415
1238.4801525	18.1901028432
1238.5256176	18.1840513354
1238.5710843	18.1779415793
1238.6165528	18.1717733358
1238.6620229	18.165546366
1238.7074947	18.1592604309
1238.7529681	18.1529152914
1238.7984432	18.1465107084
1238.8439200	18.1400464426
1238.8893985	18.1335222548
1238.9348786	18.1269379058
1238.9803604	18.1202931562
1239.0258438	18.1135877666
1239.0713290	18.1068214975
1239.1168158	18.0999941095
1239.1623042	18.093105363
1239.2077944	18.0861550184
1239.2532862	18.0791428361
1239.2987797	18.0720685763
1239.3442748	18.0649319993
1239.3897716	18.0577328653
1239.4352701	18.0504709344
1239.4807703	18.0431459668
1239.5262721	18.0357577223
1239.5717756	18.0283059611
1239.6172808	18.0207904431
1239.6627876	18.0132109281
1239.7082961	18.005567176
1239.7538063	17.9978589465
1239.7993182	17.9900859994
1239.8448317	17.9822480943
1239.8903469	17.9743449909
1239.9358638	17.9663764487
1239.9813823	17.9583422272
1240.0269025	17.950242086
1240.0724244	17.9420757843
1240.1179479	17.9338430817
1240.1634732	17.9255437373
1240.2090001	17.9171775104
1240.2545286	17.9087441603
1240.3000589	17.9002434461
1240.3455908	17.8916751269
1240.3911243	17.8830389618
1240.4366596	17.8743347096
1240.4821965	17.8655621295
1240.5277351	17.8567209802
1240.5732754	17.8478110206
1240.6188173	17.8388320096
1240.6643609	17.8297837057
1240.7099062	17.8206658678
1240.7554532	17.8114782544
1240.8010018	17.8022206242
1240.8465521	17.7928927355
1240.8921040	17.7834943471
1240.9376577	17.7740252171
1240.9832130	17.7644851041
1241.0287700	17.7548737663
1241.0743286	17.745190962
1241.1198890	17.7354364494
1241.1654510	17.7256099867
1241.2110147	17.7157113322
1241.2565800	17.7057404389
1241.3021470	17.6956978243
1241.3477157	17.6855841075
1241.3932861	17.6753999079
1241.4388581	17.6651458449
1241.4844318	17.6548225381
1241.5300072	17.6444306071
1241.5755843	17.633970672
1241.6211630	17.6234433525
1241.6667434	17.612849269
1241.7123255	17.6021890416
1241.7579093	17.5914632907
1241.8034947	17.5806726369
1241.8490818	17.5698177009
1241.8946706	17.5588991034
1241.9402610	17.5479174655
1241.9858531	17.5368734083
1242.0314469	17.5257675529
1242.0770424	17.5146005207
1242.1226395	17.5033729333
1242.1682383	17.4920854123
1242.2138388	17.4807385794
1242.2594410	17.4693330567
1242.3050448	17.457869466
1242.3506503	17.4463484298
1242.3962575	17.4347705701
1242.4418664	17.4231365097
1242.4874769	17.411446871
1242.5330891	17.3997022768
1242.5787030	17.38790335
1242.6243186	17.3760507136
1242.6699358	17.3641449908
1242.7155547	17.3521868048
1242.7611753	17.3401767792
1242.8067975	17.3281155374
1242.8524215	17.3160037033
1242.8980471	17.3038419006
1242.9436744	17.2916307533
1242.9893033	17.2793708857
1243.0349339	17.2670629218
1243.0805663	17.2547074863
1243.1262002	17.2423052035
1243.1718359	17.2298566981
1243.2174732	17.2173625951
1243.2631122	17.2048235193
1243.3087529	17.1922400958
1243.3543953	17.17961295
1243.4000393	17.166942707
1243.4456850	17.1542299926
1243.4913324	17.1414754322
1243.5369815	17.1286796518
1243.5826322	17.1158432772
1243.6282846	17.1029669344
1243.6739387	17.0900512498
1243.7195945	17.0770968496
1243.7652519	17.0641043603
1243.8109110	17.0510744086
1243.8565718	17.0380076212
1243.9022343	17.0249046249
1243.9478984	17.0117660469
1243.9935642	16.9985925143
1244.0392317	16.9853846544
1244.0849009	16.9721430946
1244.1305718	16.9588684626
1244.1762443	16.9455613861
1244.2219185	16.932222493
1244.2675944	16.9188524112
1244.3132719	16.9054517689
1244.3589512	16.8920211944
1244.4046321	16.8785613161
1244.4503147	16.8650727626
1244.4959989	16.8515561625
1244.5416849	16.8380121448
1244.5873725	16.8244413384
1244.6330618	16.8108443723
1244.6787528	16.7972218759
1244.7244454	16.7835744786
1244.7701397	16.7699028098
1244.8158357	16.7562074994
1244.8615334	16.742489177
1244.9072328	16.7287484726
1244.9529338	16.7149860163
1244.9986365	16.7012024384
1245.0443409	16.6873983692
1245.0900470	16.6735744392
1245.1357548	16.6597312791
1245.1814642	16.6458695197
1245.2271753	16.6319897918
1245.2728881	16.6180927266
1245.3186025	16.6041789552
1245.3643187	16.590249109
1245.4100365	16.5763038195
1245.4557560	16.5623437183
1245.5014772	16.5483694372
1245.5472000	16.534381608
1245.5929245	16.5203808628
1245.6386508	16.5063678338
1245.6843786	16.4923431533
1245.7301082	16.4783074537
1245.7758395	16.4642613677
1245.8215724	16.450205528
1245.8673070	16.4361405674
1245.9130433	16.4220671191
1245.9587812	16.407985816
1246.0045209	16.3938972916
1246.0502622	16.3798021793
1246.0960052	16.3657011126
1246.1417499	16.3515947253
1246.1874962	16.3374836512
1246.2332443	16.3233685243
1246.2789940	16.3092499787
1246.3247454	16.2951286488
1246.3704985	16.2810051688
1246.4162532	16.2668801735
1246.4620097	16.2527542974
1246.5077678	16.2386281754
1246.5535276	16.2245024425
1246.5992890	16.2103777338
1246.6450522	16.1962546845
1246.6908170	16.1821339301
1246.7365835	16.168016106
1246.7823517	16.1539018479
1246.8281216	16.1397917917
1246.8738932	16.1256865733
1246.9196664	16.1115868288
1246.9654413	16.0974931944
1247.0112179	16.0834063064
1247.0569962	16.0693268015
1247.1027761	16.0552553163
1247.1485578	16.0411924875
1247.1943411	16.027138952
1247.2401261	16.0130953471
1247.2859128	15.9990623097
1247.3317011	15.9850404774
1247.3774912	15.9710304877
1247.4232829	15.957032978
1247.4690763	15.9430485863
1247.5148714	15.9290779504
1247.5606682	15.9151217084
1247.6064666	15.9011804984
1247.6522667	15.8872549589
1247.6980685	15.8733457283
1247.7438720	15.8594534451
1247.7896772	15.8455787143
1247.8354841	15.8317217662
1247.8812926	15.8178825987
1247.9271028	15.8040612063
1247.9729147	15.7902575834
1248.0187283	15.7764717243
1248.0645436	15.7627036236
1248.1103605	15.7489532757
1248.1561791	15.7352206748
1248.2019994	15.7215058156
1248.2478214	15.7078086924
1248.2936451	15.6941292996
1248.3394705	15.6804676316
1248.3852975	15.6668236829
1248.4311262	15.6531974478
1248.4769566	15.6395889207
1248.5227887	15.6259980962
1248.5686225	15.6124249685
1248.6144579	15.5988695321
1248.6602951	15.5853317813
1248.7061339	15.5718117107
1248.7519744	15.5583093145
1248.7978165	15.5448245872
1248.8436604	15.5313575232
1248.8895060	15.5179081169
1248.9353532	15.5044763626
1248.9812021	15.4910622548
1249.0270527	15.4776657879
1249.0729050	15.4642869562
1249.1187589	15.4509257541
1249.1646146	15.437582176
1249.2104719	15.4242562163
1249.2563309	15.4109478695
1249.3021916	15.3976571297
1249.3480540	15.3843839916
1249.3939181	15.3711284493
1249.4397838	15.3578904974
1249.4856512	15.3446701301
1249.5315203	15.3314673419
1249.5773911	15.3182821271
1249.6232636	15.3051144802
1249.6691378	15.2919643954
1249.7150136	15.2788318671
1249.7608912	15.2657168897
1249.8067704	15.2526194576
1249.8526513	15.2395395652
1249.8985339	15.2264772067
1249.9444182	15.2134323766
1249.9903041	15.2004050692
1250.0361918	15.1873952789
1250.0820811	15.174403
1250.1279721	15.1614282269
1250.1738648	15.1484709539
1250.2197592	15.1355311755
1250.2656552	15.1226088859
1250.3115530	15.1097040794
1250.3574524	15.0968167505
1250.4033535	15.0839468935
1250.4492563	15.0710945028
1250.4951608	15.0582595725
1250.5410670	15.0454420973
1250.5869748	15.0326420712
1250.6328844	15.0198594888
1250.6787956	15.0070943443
1250.7247085	14.994346632
1250.7706231	14.9816163463
1250.8165394	14.9689034816
1250.8624574	14.9562080322
1250.9083771	14.9435299923
1250.9542984	14.9308693563
1251.0002214	14.9182261186
1251.0461461	14.9056002735
1251.0920725	14.8929918152
1251.1380006	14.8804007382
1251.1839304	14.8678270367
1251.2298619	14.8552707051
1251.2757950	14.8427317376
1251.3217298	14.8302101286
1251.3676663	14.8177058724
1251.4136046	14.8052189634
1251.4595444	14.7927493957
1251.5054860	14.7802971638
1251.5514293	14.7678622619
1251.5973742	14.7554446844
1251.6433209	14.7430444256
1251.6892692	14.7306614796
1251.7352192	14.718295841
1251.7811709	14.7059475039
1251.8271243	14.6936164627
1251.8730794	14.6813027116
1251.9190361	14.669006245
1251.9649946	14.6567270571
1252.0109547	14.6444651423
1252.0569165	14.6322204948
1252.1028800	14.6199931089
1252.1488452	14.607782979
1252.1948121	14.5955900992
1252.2407807	14.5834144639
1252.2867509	14.5712560674
1252.3327229	14.559114904
1252.3786965	14.5469909678
1252.4246718	14.5348842533
1252.4706488	14.5227947547
1252.5166275	14.5107224662
1252.5626079	14.4986673822
1252.6085900	14.4866294969
1252.6545737	14.4746088045
1252.7005592	14.4626052994
1252.7465463	14.4506189759
1252.7925351	14.4386498281
1252.8385256	14.4266978504
1252.8845178	14.414763037
1252.9305117	14.4028453822
1252.9765073	14.3909448802
1253.0225046	14.3790615253
1253.0685035	14.3671953118
1253.1145042	14.355346234
1253.1605065	14.3435142859
1253.2065105	14.331699462
1253.2525162	14.3199017565
1253.2985236	14.3081211637
1253.3445327	14.2963576776
1253.3905435	14.2846112928
1253.4365559	14.2728820033
1253.4825701	14.2611698034
1253.5285859	14.2494746873
1253.5746035	14.2377966494
1253.6206227	14.2261356838
1253.6666436	14.2144917848
1253.7126662	14.2028649465
1253.7586905	14.1912551634
1253.8047165	14.1796624295
1253.8507441	14.1680867391
1253.8967735	14.1565280865
1253.9428045	14.1449864659
1253.9888373	14.1334618714
1254.0348717	14.1219542974
1254.0809078	14.1104637381
1254.1269456	14.0989901876
1254.1729851	14.0875336402
1254.2190263	14.0760940901
1254.2650692	14.0646715316
1254.3111138	14.0532659588
1254.3571600	14.0418773677
1254.4032080	14.0305057612
1254.4492576	14.0191511439
1254.4953089	14.0078135202
1254.5413620	13.9964928948
1254.5874167	13.9851892721
1254.6334731	13.9739026569
1254.6795312	13.9626330536
1254.7255909	13.9513804667
1254.7716524	13.940144901
1254.8177156	13.9289263608
1254.8637804	13.9177248509
1254.9098470	13.9065403757
1254.9559152	13.8953729398
1255.0019852	13.8842225478
1255.0480568	13.8730892042
1255.0941301	13.8619729137
1255.1402051	13.8508736807
1255.1862818	13.8397915099
1255.2323602	13.8287264058
1255.2784403	13.8176783731
1255.3245220	13.8066474162
1255.3706055	13.7956335397
1255.4166906	13.7846367483
1255.4627775	13.7736570465
1255.5088660	13.7626944388
1255.5549563	13.7517489299
1255.6010482	13.7408205243
1255.6471418	13.7299092266
1255.6932371	13.7190150414
1255.7393341	13.7081379732
1255.7854328	13.6972780267
1255.8315332	13.6864352064
1255.8776352	13.6756095168
1255.9237390	13.6648009627
1255.9698445	13.6540095485
1256.0159516	13.6432352789
1256.0620605	13.6324781583
1256.1081710	13.6217381916
1256.1542832	13.6110153831
1256.2003971	13.6003097374
1256.2465128	13.5896212593
1256.2926301	13.5789499532
1256.3387491	13.5682958238
1256.3848698	13.5576588756
1256.4309921	13.5470391132
1256.4771162	13.5364365413
1256.5232420	13.5258511643
1256.5693695	13.515282987
1256.6154986	13.5047320139
1256.6616295	13.4941982495
1256.7077620	13.4836816986
1256.7538963	13.4731823656
1256.8000322	13.4627002552
1256.8461698	13.452235372
1256.8923092	13.4417877205
1256.9384502	13.4313573054
1256.9845929	13.4209441313
1257.0307373	13.4105482028
1257.0768834	13.4001695244
1257.1230312	13.3898081008
1257.1691807	13.3794639365
1257.2153318	13.3691370363
1257.2614847	13.3588274046
1257.3076393	13.3485350461
1257.3537955	13.3382599654
1257.3999535	13.3280021671
1257.4461131	13.3177616558
1257.4922745	13.3075384361
1257.5384375	13.2973325126
1257.5846023	13.28714389
1257.6307687	13.2769725728
1257.6769368	13.2668185656
1257.7231066	13.2566818731
1257.7692782	13.2465624999
1257.8154514	13.2364604505
1257.8616263	13.2263757297
1257.9078029	13.2163083419
1257.9539812	13.2062582919
1258.0001612	13.1962255843
1258.0463428	13.1862102235
1258.0925262	13.1762122144
1258.1387113	13.1662315615
1258.1848981	13.1562682693
1258.2310865	13.1463223426
1258.2772767	13.136393786
1258.3234686	13.126482604
1258.3696621	13.1165888014
1258.4158574	13.1067123826
1258.4620543	13.0968533524
1258.5082529	13.0870117154
1258.5544533	13.0771874761
1258.6006553	13.0673806393
1258.6468590	13.0575912095
1258.6930645	13.0478191914
1258.7392716	13.0380645895
1258.7854804	13.0283274086
1258.8316909	13.0186076533
1258.8779031	13.0089053282
1258.9241170	12.9992204378
1258.9703326	12.9895529869
1259.0165499	12.9799029801
1259.0627689	12.970270422
1259.1089896	12.9606553173
1259.1552120	12.9510576706
1259.2014361	12.9414774864
1259.2476619	12.9319147695
1259.2938894	12.9223695246
1259.3401186	12.9128417561
1259.3863494	12.9033314688
1259.4325820	12.8938386673
1259.4788163	12.8843633563
1259.5250522	12.8749055404
1259.5712899	12.8654652242
1259.6175293	12.8560424123
1259.6637703	12.8466371095
1259.7100131	12.8372493204
1259.7562575	12.8278790495
1259.8025037	12.8185263016
1259.8487515	12.8091910813
1259.8950011	12.7998733933
1259.9412523	12.7905732421
1259.9875053	12.7812906325
1260.0337599	12.772025569
1260.0800163	12.7627780564
1260.1262743	12.7535480993
1260.1725340	12.7443357024
1260.2187955	12.7351408702
1260.2650586	12.7259636075
1260.3113234	12.7168039188
1260.3575900	12.707661809
1260.4038582	12.6985372825
1260.4501281	12.6894303441
1260.4963997	12.6803409984
1260.5426731	12.6712692501
1260.5889481	12.6622151039
1260.6352248	12.6531785643
1260.6815032	12.6441596361
1260.7277833	12.6351583239
1260.7740652	12.6261746324
1260.8203487	12.6172085663
1260.8666339	12.6082601301
1260.9129208	12.5993293287
1260.9592094	12.5904161665
1261.0054997	12.5815206484
1261.0517917	12.5726427789
1261.0980855	12.5637825627
1261.1443809	12.5549400046
1261.1906780	12.5461151091
1261.2369768	12.5373078809
1261.2832773	12.5285183248
1261.3295795	12.5197464453
1261.3758834	12.5109922472
1261.4221890	12.5022557351
1261.4684963	12.4935369137
1261.5148053	12.4848357876
1261.5611161	12.4761523616
1261.6074285	12.4674866403
1261.6537426	12.4588386284
1261.7000584	12.4502083306
1261.7463759	12.4415957515
1261.7926951	12.4330008959
1261.8390160	12.4244237683
1261.8853386	12.4158643735
1261.9316629	12.4073227162
1261.9779889	12.3987988011
1262.0243167	12.3902926327
1262.0706461	12.3818042159
1262.1169772	12.3733335553
1262.1633100	12.3648806555
1262.2096445	12.3564455213
1262.2559807	12.3480281574
1262.3023187	12.3396285684
1262.3486583	12.331246759
1262.3949996	12.3228827339
1262.4413426	12.3145364978
1262.4876873	12.3062080554
1262.5340338	12.2978974114
1262.5803819	12.2896045705
1262.6267317	12.2813295373
1262.6730832	12.2730723166
1262.7194365	12.264832913
1262.7657914	12.2566113313
1262.8121480	12.2484075761
1262.8585064	12.2402216522
1262.9048664	12.2320535641
1262.9512281	12.2239033167
1262.9975916	12.2157709147
1263.0439567	12.2076563626
1263.0903236	12.1995596653
1263.1366921	12.1914808274
1263.1830624	12.1834198537
1263.2294343	12.1753767487
1263.2758080	12.1673515173
1263.3221833	12.1593441641
1263.3685604	12.1513546939
1263.4149392	12.1433831113
1263.4613196	12.1354294211
1263.5077018	12.1274936273
1263.5540857	12.1195757201
1263.6004712	12.111675676
1263.6468585	12.1037934709
1263.6932475	12.0959290806
1263.7396382	12.088082481
1263.7860305	12.0802536479
1263.8324246	12.0724425572
1263.8788204	12.0646491847
1263.9252179	12.0568735062
1263.9716171	12.0491154977
1264.0180180	12.0413751349
1264.0644206	12.0336523936
1264.1108249	12.0259472496
1264.1572309	12.0182596789
1264.2036386	12.010589657
1264.2500481	12.00293716
1264.2964592	11.9953021634
1264.3428720	11.9876846433
1264.3892865	11.9800845752
1264.4357028	11.972501935
1264.4821207	11.9649366985
1264.5285403	11.9573888414
1264.5749617	11.9498583395
1264.6213847	11.9423451686
1264.6678095	11.9348493043
1264.7142359	11.9273707224
1264.7606641	11.9199093987
1264.8070940	11.9124653089
1264.8535255	11.9050384287
1264.8999588	11.8976287339
1264.9463938	11.8902362001
1264.9928305	11.882860803
1265.0392689	11.8755025184
1265.0857090	11.868161322
1265.1321508	11.8608371894
1265.1785943	11.8535300963
1265.2250395	11.8462400184
1265.2714864	11.8389669314
1265.3179350	11.831710811
1265.3643853	11.8244716328
1265.4108374	11.8172493725
1265.4572911	11.8100440057
1265.5037465	11.802855508
1265.5502037	11.7956838552
1265.5966625	11.7885290228
1265.6431231	11.7813909865
1265.6895853	11.7742697219
1265.7360493	11.7671652046
1265.7825150	11.7600774102
1265.8289824	11.7530063144
1265.8754514	11.7459518927
1265.9219222	11.7389141207
1265.9683947	11.7318929741
1266.0148689	11.7248884284
1266.0613448	11.7179004591
1266.1078225	11.7109290419
1266.1543018	11.7039741524
1266.2007828	11.697035766
1266.2472655	11.6901138584
1266.2937500	11.683208405
1266.3402361	11.6763193815
1266.3867240	11.6694467634
1266.4332135	11.6625905262
1266.4797048	11.6557506454
1266.5261978	11.6489270966
1266.5726924	11.6421198552
1266.6191888	11.6353288969
1266.6656869	11.628554197
1266.7121867	11.6217957312
1266.7586882	11.6150534748
1266.8051914	11.6083274034
1266.8516964	11.6016174925
1266.8982030	11.5949237175
1266.9447113	11.5882460539
1266.9912214	11.5815844771
1267.0377331	11.5749389627
1267.0842466	11.5683094862
1267.1307618	11.5616960228
1267.1772786	11.5550985481
1267.2237972	11.5485170376
1267.2703175	11.5419514665
1267.3168395	11.5354018105
1267.3633632	11.5288680449
1267.4098886	11.5223501451
1267.4564157	11.5158480864
1267.5029446	11.5093618445
1267.5494751	11.5028913945
1267.5960073	11.496436712
1267.6425413	11.4899977723
1267.6890769	11.4835745507
1267.7356143	11.4771670227
1267.7821534	11.4707751637
1267.8286942	11.4643989489
1267.8752367	11.4580383538
1267.9217809	11.4516933537
1267.9683268	11.4453639239
1268.0148744	11.4390500398
1268.0614237	11.4327516768
1268.1079748	11.4264688101
1268.1545275	11.4202014152
1268.2010820	11.4139494672
1268.2476381	11.4077129415
1268.2941960	11.4014918134
1268.3407556	11.3952860583
1268.3873169	11.3890956514
1268.4338799	11.382920568
1268.4804446	11.3767607834
1268.5270110	11.3706162729
1268.5735792	11.3644870117
1268.6201490	11.3583729752
1268.6667205	11.3522741385
1268.7132938	11.346190477
1268.7598688	11.3401219658
1268.8064455	11.3340685803
1268.8530238	11.3280302957
1268.8996039	11.3220070871
1268.9461857	11.3159989299
1268.9927693	11.3100057993
1269.0393545	11.3040276704
1269.0859414	11.2980645185
1269.1325301	11.2921163188
1269.1791204	11.2861830464
1269.2257125	11.2802646767
1269.2723063	11.2743611847
1269.3189018	11.2684725457
1269.3654990	11.2625987348
1269.4120979	11.2567397272
1269.4586985	11.2508954981
1269.5053008	11.2450660226
1269.5519049	11.2392512759
1269.5985106	11.2334512331
1269.6451181	11.2276658694
1269.6917273	11.2218951598
1269.7383382	11.2161390797
1269.7849508	11.210397604
1269.8315651	11.2046707078
1269.8781811	11.1989583664
1269.9247988	11.1932605548
1269.9714183	11.1875772481
1270.0180394	11.1819084214
1270.0646623	11.1762540498
1270.1112869	11.1706141084
1270.1579132	11.1649885722
1270.2045412	11.1593774164
1270.2511709	11.153780616
1270.2978023	11.1481981461
1270.3444354	11.1426299817
1270.3910703	11.1370760978
1270.4377068	11.1315364696
1270.4843451	11.1260110721
1270.5309851	11.1204998803
1270.5776268	11.1150028692
1270.6242702	11.1095200138
1270.6709153	11.1040512892
1270.7175622	11.0985966704
1270.7642107	11.0931561324
1270.8108610	11.0877296501
1270.8575129	11.0823171987
1270.9041666	11.076918753
1270.9508220	11.0715342881
1270.9974791	11.0661637789
1271.0441379	11.0608072004
1271.0907985	11.0554645275
1271.1374607	11.0501357353
1271.1841247	11.0448207987
1271.2307904	11.0395196926
1271.2774578	11.0342323919
1271.3241269	11.0289588717
1271.3707977	11.0236991068
1271.4174702	11.0184530722
1271.4641444	11.0132207428
1271.5108204	11.0080020935
1271.5574981	11.0027970991
1271.6041774	10.9976057347
1271.6508585	10.9924279751
1271.6975413	10.9872637952
1271.7442259	10.9821131699
1271.7909121	10.9769760741
1271.8376000	10.9718524826
1271.8842897	10.9667423703
1271.9309811	10.961645712
1271.9776742	10.9565624827
1272.0243690	10.9514926572
1272.0710655	10.9464362103
1272.1177637	10.9413931169
1272.1644637	10.9363633517
1272.2111653	10.9313468897
1272.2578687	10.9263437057
1272.3045738	10.9213537744
1272.3512806	10.9163770706
1272.3979891	10.9114135693
1272.4446994	10.9064632451
1272.4914113	10.901526073
1272.5381250	10.8966020275
1272.5848404	10.8916910837
1272.6315575	10.8867932161
1272.6782763	10.8819083996
1272.7249968	10.877036609
1272.7717190	10.872177819
1272.8184430	10.8673320044
1272.8651687	10.8624991399
1272.9118960	10.8576792002
1272.9586251	10.8528721602
1273.0053560	10.8480779945
1273.0520885	10.8432966778
1273.0988227	10.8385281849
1273.1455587	10.8337724905
1273.1922964	10.8290295692
1273.2390358	10.8242993959
1273.2857769	10.8195819451
1273.3325197	10.8148771916
1273.3792643	10.8101851101
1273.4260105	10.8055056752
1273.4727585	10.8008388617
1273.5195082	10.7961846441
1273.5662596	10.7915429971
1273.6130127	10.7869138955
1273.6597675	10.7822973138
1273.7065241	10.7776932267
1273.7532824	10.7731016088
1273.8000424	10.7685224348
1273.8468041	10.7639556792
1273.8935675	10.7594013168
1273.9403326	10.7548593221
1273.9870995	10.7503296698
1274.0338681	10.7458123343
1274.0806383	10.7413072904
1274.1274103	10.7368145127
1274.1741841	10.7323339756
1274.2209595	10.7278656538
1274.2677367	10.7234095219
1274.3145155	10.7189655545
1274.3612961	10.714533726
1274.4080784	10.7101140111
1274.4548625	10.7057063843
1274.5016482	10.7013108201
1274.5484357	10.6969272932
1274.5952248	10.692555778
1274.6420157	10.688196249
1274.6888084	10.6838486808
1274.7356027	10.6795130479
1274.7823987	10.6751893248
1274.8291965	10.670877486
1274.8759960	10.6665775061
1274.9227972	10.6622893594
1274.9696001	10.6580130205
1275.0164048	10.6537484639
1275.0632111	10.6494956641
1275.1100192	10.6452545955
1275.1568290	10.6410252325
1275.2036405	10.6368075497
1275.2504537	10.6326015215
1275.2972687	10.6284071224
1275.3440854	10.6242243284
1275.3909037	10.6200531172
1275.4377238	10.615893467
1275.4845457	10.6117453557
1275.5313692	10.6076087613
1275.5781945	10.6034836619
1275.6250215	10.5993700354
1275.6718502	10.5952678597
1275.7186806	10.5911771129
1275.7655127	10.587097773
1275.8123466	10.5830298179
1275.8591822	10.5789732256
1275.9060195	10.574927974
1275.9528585	10.570894041
1275.9996992	10.5668714047
1276.0465417	10.562860043
1276.0933858	10.5588599338
1276.1402317	10.554871055
1276.1870793	10.5508933846
1276.2339287	10.5469269005
1276.2807797	10.5429715806
1276.3276325	10.5390274029
1276.3744870	10.5350943451
1276.4213432	10.5311723853
1276.4682011	10.5272615013
1276.5150608	10.5233616711
1276.5619222	10.5194728724
1276.6087853	10.5155950833
1276.6556501	10.5117282815
1276.7025166	10.5078724449
1276.7493849	10.5040275515
1276.7962549	10.500193579
1276.8431266	10.4963705053
1276.8900000	10.4925583084
1276.9368751	10.4887569659
1276.9837520	10.4849664558
1277.0306305	10.4811867559
1277.0775108	10.4774178441
1277.1243929	10.4736596981
1277.1712766	10.4699122958
1277.2181621	10.466175615
1277.2650493	10.4624496335
1277.3119382	10.4587343291
1277.3588288	10.4550296796
1277.4057211	10.4513356629
1277.4526152	10.4476522566
1277.4995110	10.4439794387
1277.5464085	10.4403171868
1277.5933078	10.4366654788
1277.6402087	10.4330242924
1277.6871114	10.4293936054
1277.7340158	10.4257733955
1277.7809219	10.4221636405
1277.8278298	10.4185643182
1277.8747393	10.4149754063
1277.9216506	10.4113968825
1277.9685636	10.4078287246
1278.0154784	10.4042709103
1278.0623948	10.4007234174
1278.1093130	10.3971862235
1278.1562329	10.3936593063
1278.2031545	10.3901426437
1278.2500779	10.3866362132
1278.2970029	10.3831399926
1278.3439297	10.3796539596
1278.3908582	10.3761780919
1278.4377885	10.3727123671
1278.4847204	10.3692567629
1278.5316541	10.3658112571
1278.5785895	10.3623758272
1278.6255266	10.358950451
1278.6724655	10.3555351061
1278.7194061	10.3521297702
1278.7663484	10.3487344208
1278.8132924	10.3453490357
1278.8602381	10.3419735926
1278.9071856	10.3386080689
1278.9541348	10.3352524424
1279.0010857	10.3319066907
1279.0480383	10.3285707913
1279.0949927	10.325244722
1279.1419488	10.3219284603
1279.1889066	10.3186219839
1279.2358661	10.3153252702
1279.2828274	10.312038297
1279.3297904	10.3087610418
1279.3767551	10.3054934822
1279.4237215	10.3022355957
1279.4706896	10.29898736
1279.5176595	10.2957487526
1279.5646311	10.2925197511
1279.6116045	10.289300333
1279.6585795	10.2860904759
1279.7055563	10.2828901574
1279.7525348	10.2796993549
1279.7995150	10.276518046
1279.8464969	10.2733462083
1279.8934806	10.2701838192
1279.9404660	10.2670308564
1279.9874531	10.2638872972
1280.0344420	10.2607531193
1280.0814326	10.2576283002
1280.1284249	10.2545128172
1280.1754189	10.251406648
1280.2224146	10.2483097701
1280.2694121	10.2452221608
1280.3164113	10.2421437977
1280.3634122	10.2390746583
1280.4104149	10.2360147201
1280.4574192	10.2329639604
1280.5044253	10.2299223569
1280.5514332	10.2268898868
1280.5984427	10.2238665278
1280.6454540	10.2208522571
1280.6924670	10.2178470524
1280.7394817	10.2148508909
1280.7864982	10.2118637502
1280.8335164	10.2088856076
1280.8805363	10.2059164406
1280.9275579	10.2029562266
1280.9745813	10.200004943
1281.0216063	10.1970625672
